ENTREZID	SYMBOL
113000	RPUSD1
63922	CHTF18
64788	LMF1
30812	SOX8
8912	CACNA1H
7329	UBE2I
8938	BAIAP3
115939	TSR3
84572	GNPTG
64718	UNKL
283951	C16orf91
645811	CCDC154
1186	CLCN7
9894	TELO2
9742	IFT140
79652	TMEM204
57585	CRAMP1
90861	JPT2
23162	MAPK8IP3
4832	NME3
65993	MRPS34
197342	EME2
90864	SPSB3
10101	NUBP2
3029	HAGH
81889	FAHD1
51734	MSRB1
4716	NDUFB10
6187	RPS2
574042	SNORA10
26784	SNORA64
735301	SNHG9
10607	TBL3
124056	NOXO1
2671	GFER
90850	ZNF598
9351	SLC9A3R2
4913	NTHL1
7249	TSC2
5310	PKD1
100507303	SNHG19
84231	TRAF7
64223	MLST8
283870	BRICD5
283871	PGP
1877	E4F1
1775	DNASE1L2
1632	ECI1
10921	RNPS1
899	CCNF
80178	TEDC2
57465	TBC1D24
527	ATP6V0C
51005	AMDHD2
752014	CEMP1
5170	PDPK1
652276	LOC652276
645644	FLJ42627
100507321	ERVK13-1
54442	KCTD5
83886	PRSS27
100128788	SRRM2-AS1
23524	SRRM2
6923	ELOB
10942	PRSS21
114984	FLYWCH2
84256	FLYWCH1
79412	KREMEN2
124222	PAQR4
9088	PKMYT1
54985	HCFC1R1
79228	THOC6
64386	MMP25
100507419	MMP25-AS1
9235	IL32
81854	ZNF205-AS1
7755	ZNF205
100507458	ZNF213-AS1
7760	ZNF213
7752	ZNF200
283876	LINC00921
10127	ZNF263
91151	TIGD7
7627	ZNF75A
54925	ZSCAN32
7727	ZNF174
146434	ZNF597
79903	NAA60
23059	CLUAP1
197358	NLRC3
84464	SLX4
1773	DNASE1
10131	TRAP1
1387	CREBBP
115	ADCY9
100507501	LINC01569
7023	TFAP4
124402	UBALD1
23295	MGRN1
84309	NUDT16L1
124401	ANKS3
26048	ZNF500
79641	ROGDI
84656	GLYR1
29855	UBN1
51172	NAGPA
56052	ALG1
196483	EEF2KMT
79091	METTL22
18	ABAT
25880	TMEM186
5373	PMM2
23589	CARHSP1
7874	USP7
29035	C16orf72
80063	ATF7IP2
4682	NUBP1
780776	TVP23A
4261	CIITA
28955	DEXI
23274	CLEC16A
8651	SOCS1
116028	RMI2
400499	LOC400499
9516	LITAF
8303	SNN
51061	TXNDC11
29066	ZC3H7A
26156	RSL1D1
2935	GSPT1
92017	SNX29
55313	CPPED1
2072	ERCC4
57496	MRTFB
23420	NOMO1
23042	PDXDC1
353511	PKD1P6
123811	CEP20
4363	ABCC1
339044	PKD1P1
64131	XYLT1
283820	NOMO2
6210	RPS15A
23204	ARL6IP1
23049	SMG1
10229	COQ7
51573	GDE1
9738	CCP110
57020	VPS35L
400506	KNOP1
55623	THUMPD1
6296	ACSM3
112479	ERI2
81691	REXO5
123879	DCUN1D3
57149	LYRM1
57146	LDAF1
23117	NPIPB3
100190986	LOC100190986
100271836	SMG1P3
387254	SLC7A5P2
51108	METTL9
10261	IGSF6
730092	RRN3P1
440345	NPIPB4
7385	UQCRC2
255762	PDZD9
730094	MOSMO
146177	VWA3A
29904	EEF2K
55718	POLR3E
1039	CDR2
100131998	RRN3P3
641298	SMG1P1
100132247	NPIPB5
57478	USP31
91949	COG7
23062	GGA2
124454	EARS2
56061	UBFD1
4706	NDUFAB1
79728	PALB2
84516	DCTN5
5347	PLK1
5579	PRKCB
5930	RBBP6
27327	TNRC6A
55114	ARHGAP17
554206	LOC554206
102723510	LCMT1-AS1
51451	LCMT1
342357	ZKSCAN2
79831	KDM8
197370	NSMCE1
3566	IL4R
50615	IL21R
283888	IL21R-AS1
2975	GTF3C1
23247	KATNIP
23214	XPO6
388228	SBK1
728741	NPIPB6
1201	CLN3
55911	APOBR
112869	SGF29
6817	SULT1A1
8663	EIF3C
11273	ATXN2L
7284	TUFM
25970	SH2B1
487	ATP2A1
79874	RABEP2
930	CD19
84901	NFATC2IP
100616487	MIR4517
83985	SPNS1
27040	LAT
653390	RRN3P2
105371162	NA
440352	SNX29P2
728888	NPIPB11
552900	BOLA2
440354	SMG1P2
81893	SLC7A5P1
6693	SPN
23475	QPRT
283897	C16orf54
3835	KIF22
4150	MAZ
112476	PRRT2
79447	PAGR1
9961	MVP
10423	CDIPT
26470	SEZ6L2
253980	KCTD13
124446	TMEM219
9344	TAOK2
8479	HIRIP3
283899	INO80E
83723	TLCD3B
226	ALDOA
5531	PPP4C
6911	TBX6
83719	YPEL3
79153	GDPD3
5595	MAPK3
11151	CORO1A
613037	NPIPB13
595101	SMG1P5
10421	CD2BP2
26000	TBC1D10B
1731	SEPTIN1
197407	ZNF48
51333	ZNF771
79077	DCTPP1
22928	SEPHS2
3683	ITGAL
79724	ZNF768
65988	ZNF747
92595	ZNF764
146542	ZNF688
146540	ZNF785
115509	ZNF689
78994	PRR14
64319	FBRS
730183	LOC730183
10847	SRCAP
100862671	TMEM265
5261	PHKG2
90835	CFAP119
9810	RNF40
23361	ZNF629
9274	BCL7C
101928736	MIR762HG
1489	CTF1
283932	FBXL19-AS1
54620	FBXL19
9739	SETD1A
93129	ORAI3
80270	HSD3B7
112755	STX1B
6810	STX4
79759	ZNF668
9726	ZNF646
339105	PRSS53
79001	VKORC1
10295	BCKDK
84148	KAT8
2521	FUS
29108	PYCARD
3684	ITGAM
3687	ITGAX
79798	ARMC5
7041	TGFB1I1
64755	RUSF1
100132341	CLUHP3
124411	KRBOX5
10308	ZNF267
606551	UBE2MP1
79801	SHCBP1
55737	VPS35
23594	ORC6
388272	C16orf87
84706	GPT2
10294	DNAJA2
81831	NETO2
81533	ITFG1
5257	PHKB
83752	LONP2
100507577	NA
6477	SIAH1
9683	N4BP1
23090	ZNF423
255919	CNEP1R1
55027	HEATR3
64282	TENT4B
113	ADCY7
29117	BRD7
85407	NKD1
124460	SNX20
64127	NOD2
1540	CYLD
80205	CHD9
5934	RBL2
64400	AKTIP
23322	RPGRIP1L
79068	FTO
643911	CRNDE
10265	IRX5
54947	LPCAT2
267	AMFR
11051	NUDT21
55239	OGFOD1
583	BBS2
4502	MT2A
4494	MT1F
4501	MT1X
9688	NUP93
9709	HERPUD1
1071	CETP
84166	NLRC5
221184	CPNE2
80011	PSME3IP1
89970	RSPRY1
23568	ARL2BP
51090	PLLP
6367	CCL22
57019	CIAPIN1
57017	COQ9
5432	POLR2C
55715	DOK4
92922	CCDC102A
221188	ADGRG5
9289	ADGRG1
222487	ADGRG3
10300	KATNB1
3801	KIFC3
57567	ZNF319
79650	USB1
4324	MMP15
29105	CFAP20
1459	CSNK2A2
64785	GINS3
65009	NDRG4
79918	SETD6
23019	CNOT1
55238	SLC38A7
2806	GOT2
100505865	LINC00920
7084	TK2
51192	CKLF
113540	CMTM1
146225	CMTM2
123920	CMTM3
146223	CMTM4
1783	DYNC1LI2
8883	NAE1
57546	PDP2
51647	CIAO2B
8824	CES2
23491	CES3
283848	CES4A
865	CBFB
80262	PHAF1
84752	B3GNT9
8717	TRADD
55336	FBXL8
3299	HSF4
8996	NOL3
653319	KIAA0895L
1874	E2F4
79767	ELMO3
26231	LRRC29
29100	TMEM208
29109	FHOD1
6553	SLC9A5
25894	PLEKHG4
146212	KCTD19
9114	ATP6V0D1
79567	RIPOR1
10664	CTCF
146206	CARMIL2
65057	ACD
50855	PARD6A
84080	ENKD1
388284	C16orf86
81577	GFOD2
57610	RANBP10
55815	TSNAXIP1
80152	CENPT
57215	THAP11
10204	NUTF2
23644	EDC4
123904	NRN1L
5681	PSKH1
1506	CTRL
5699	PSMB10
3931	LCAT
6560	SLC12A4
64180	DPEP3
64174	DPEP2
55794	DDX28
54920	DUS2
4775	NFATC3
80004	ESRP2
23659	PLA2G15
9057	SLC7A6
84138	SLC7A6OS
54496	PRMT7
55512	SMPD3
146198	ZFP90
999	CDH1
79613	TANGO6
3038	HAS3
54921	CHTF8
84916	UTP4
6645	SNTB2
27183	VPS4A
84342	COG8
64146	PDF
51388	NIP7
146456	TMED6
7014	TERF2
80777	CYB5B
10725	NFAT5
1728	NQO1
28987	NOB1
11060	WWP2
283970	PDXDC2P-NPIPB14P
55066	PDPR
100506060	SMG1P7
118460	EXOSC6
16	AARS1
11269	DDX19B
100506083	DDX19A-DT
55308	DDX19A
6483	ST3GAL2
197258	FCSK
25839	COG4
23450	SF3B3
92154	MTSS2
55697	VAC14
55783	CMTR2
7571	ZNF23
7567	ZNF19
23035	PHLPP2
164	AP1G1
342371	ATXN1L
55565	ZNF821
9798	IST1
1723	DHODH
54957	TXNL4B
9785	DHX38
83449	PMFBP1
101927957	LINC01572
463	ZFHX3
5713	PSMD7
283922	PDPR2P
440348	NPIPB15
2734	GLG1
55159	RFWD3
197259	MLKL
79152	FA2H
79726	WDR59
84937	ZNRF1
162239	ZFP1
10428	CFDP1
124491	TMEM170A
11345	GABARAPL2
23536	ADAT1
3735	KARS1
54386	TERF2IP
22879	MON1B
100130958	SYCE1L
283927	NUDT7
51741	WWOX
4094	MAF
124359	CDYL2
56942	CMC2
55839	CENPN
23300	ATMIN
123775	C16orf46
2653	GCSH
8139	GAN
80790	CMIP
5336	PLCG2
93517	SDR42E1
10200	MPHOSPH6
3281	HSBP1
23417	MLYCD
105371371	LOC105371371
8720	MBTPS1
83693	HSDL1
9013	TAF1C
9914	ATP2C2
57707	MEAK7
23406	COTL1
79786	KLHL36
9100	USP10
83716	CRISPLD2
55625	ZDHHC7
9764	KIAA0513
23199	GSE1
51659	GINS2
10328	EMC8
1327	COX4I1
3394	IRF8
64779	MTHFSD
100506581	C16orf95
79791	FBXO31
81631	MAP1LC3B
23174	ZCCHC14
57338	JPH3
100129215	LOC100129215
54758	KLHDC4
105371397	NA
8140	SLC7A5
54971	BANP
84627	ZNF469
161882	ZFPM1
124245	ZC3H18
1535	CYBA
4597	MVD
197187	SNAI3-AS1
333929	SNAI3
115992	RNF166
348180	CTU2
9780	PIEZO1
100289580	LOC100289580
81620	CDT1
353	APRT
2588	GALNS
51693	TRAPPC2L
863	CBFA2T3
105371409	LOC105371409
197322	ACSF3
283860	LINC00304
197320	ZNF778
29123	ANKRD11
105371414	LOC105371414
6687	SPG7
6137	RPL13
606500	SNORD68
27132	CPNE7
1800	DPEP1
5119	CHMP1A
124045	SPATA33
8558	CDK10
124044	SPATA2L
9605	VPS9D1
100128881	VPS9D1-AS1
92822	ZNF276
2175	FANCA
84501	SPIRE2
22980	TCF25
4157	MC1R
10381	TUBB3
54849	DEF8
92806	CENPBD1P
172	AFG3L1P
2622	GAS8
105371430	LOC105371430
400566	C17orf97
359845	RFLNB
55275	VPS53
79850	TLCD3A
50628	GEMIN4
51031	GLOD4
55178	MRM3
64359	NXN
29	ABR
7531	YWHAE
1398	CRK
4641	MYO1C
51763	INPP5K
100306951	PITPNA-AS1
5306	PITPNA
124935	SLC43A2
124997	WDR81
5176	SERPINF1
114826	SMYD4
6117	RPA1
146760	RTN4RL1
1801	DPH1
124641	OVCA2
23293	SMG6
63826	SRR
55720	TSR1
9905	SGSM2
4335	MNT
79066	METTL16
5048	PAFAH1B1
23277	CLUH
105371592	LOC105371592
23108	RAP1GAP2
4995	OR3A2
4994	OR3A1
7442	TRPV1
23729	SHPK
1497	CTNS
100533970	P2RX5-TAX1BP3
83460	EMC6
5026	P2RX5
3682	ITGAE
83903	HASPIN
55421	NCBP3
84254	CAMKK1
5023	P2RX1
489	ATP2A3
23140	ZZEF1
124936	CYB5D2
51479	ANKFY1
7326	UBE2G1
201305	SPNS3
124976	SPNS2
10514	MYBBP1A
27043	PELP1
409	ARRB2
400569	MED11
58191	CXCL16
5694	PSMB6
5338	PLD2
50488	MINK1
100130311	C17orf107
2811	GP1BA
8402	SLC25A11
26001	RNF167
5216	PFN1
2027	ENO3
9552	SPAG7
23125	CAMTA2
388324	INCA1
10749	KIF1C
102724009	KIF1C-AS1
124961	ZFP3
7775	ZNF232
101928000	ZNF232-AS1
84622	ZNF594
100130950	ZNF594-DT
9135	RABEP1
4927	NUP88
84268	RPAIN
708	C1QBP
56919	DHX33
51009	DERL2
79003	MIS12
728392	LOC728392
22861	NLRP1
54478	PIMREG
83394	PITPNM3
9851	KIAA0753
84817	TXNDC17
51003	MED31
388327	C17orf100
100652883	ALOX15P1
54739	XAF1
245	ALOX12P2
100506713	ALOX12-AS1
239	ALOX12
440400	RNASEK
100506755	MIR497HG
201232	SLC16A13
162515	SLC16A11
432	ASGR1
1742	DLG4
37	ACADVL
442898	MIR324
1856	DVL2
79142	PHF23
11337	GABARAP
23399	CTDNEP1
23587	ELP5
51087	YBX2
1984	EIF5A
2874	GPS2
84461	NEURL4
9744	ACAP1
147040	KCTD11
8711	TNK1
254863	TMEM256
57555	NLGN2
284114	TMEM102
2256	FGF11
1140	CHRNB1
57659	ZBTB4
5430	POLR2A
8742	TNFSF12
8741	TNFSF13
26168	SENP3
652965	SNORA48
652966	SNORD10
26781	SNORA67
968	CD68
102724164	NA
9526	MPDU1
6665	SOX15
9513	FXR2
112483	SAT2
7157	TP53
55135	WRAP53
23135	KDM6B
92162	TMEM88
84316	NAA38
124637	CYB5D1
1107	CHD3
284023	RNF227
9196	KCNAB3
58485	TRAPPC1
116840	CNTROB
84667	HES7
5187	PER1
6844	VAMP2
84314	TMEM107
54785	BORCS6
9212	AURKB
284029	LINC00324
80169	CTC1
5198	PFAS
399512	SLC25A35
29098	RANGRF
100128288	LOC100128288
124751	KRBA2
6154	RPL26
81565	NDEL1
4628	MYH10
146850	PIK3R6
23533	PIK3R5
9423	NTN1
9482	STX8
124739	USP43
8522	GAS7
4621	MYH3
6341	SCO1
56985	ADPRM
388335	TMEM220
100506898	MAGOH2P
7566	ZNF18
6416	MAP2K4
60528	ELAC2
94158	CDRT15P1
100874058	COX10-DT
1352	COX10
9953	HS3ST3B1
84815	MGC12916
201158	TVP23C
10626	TRIM16
57335	ZNF286A
136	ADORA2B
125150	ZSWIM7
54902	TTC19
9611	NCOR1
9487	PIGL
201161	CENPV
7314	UBB
51393	TRPV2
125144	SNHG29
388341	LRRC75A
57336	ZNF287
57547	ZNF624
9720	CCDC144A
162632	USP32P1
100129396	FAM106C
23164	MPRIP
201164	PLD6
201163	FLCN
8533	COPS3
56953	NT5M
55090	MED9
51655	RASD1
10400	PEMT
10743	RAI1
6720	SREBF1
146691	TOM1L2
100507131	NA
83450	DRC3
91647	ATPAF2
79018	GID4
1819	DRG2
54890	ALKBH5
3996	LLGL1
2314	FLII
125170	MIEF2
7156	TOP3A
140775	SMCR8
6470	SHMT1
220594	USP32P2
80039	FAM106A
284047	CCDC144B
729288	ZNF286B
2310	FOXO3B
147166	TRIM16L
51030	TVP23B
5636	PRPSAP2
125206	SLC5A10
644815	FAM83G
10750	GRAP
400581	GRAPL
780851	SNORD3A
22905	EPN2
5598	MAPK7
4239	MFAP4
7732	RNF112
224	ALDH3A2
9706	ULK2
11216	AKAP10
92521	SPECC1
23326	USP22
25979	DHRS7B
8834	TMEM11
256302	NATD1
5606	MAP2K3
339263	LINC02693
26118	WSB1
8844	KSR1
3965	LGALS9
201229	LYRM9
51701	NLK
27346	TMEM97
90410	IFT20
7126	TNFAIP1
26073	POLDIP2
147007	TMEM199
23098	SARM1
9094	UNC119
94005	PIGS
230	ALDOC
10615	SPAG5
100506436	SPAG5-AS1
124923	RSKR
9703	KIAA0100
6388	SDF2
6830	SUPT6H
147011	PROCA1
83871	RAB34
6147	RPL23A
26773	SNORD4A
284086	NEK8
9618	TRAF4
55731	FAM222B
26284	ERAL1
2319	FLOT2
147015	DHRS13
57649	PHF12
101927018	LOC101927018
399687	MYO18A
9220	TIAF1
57532	NUFIP2
105371931	NA
57551	TAOK1
116236	ABHD15
90313	TP53I13
28964	GIT1
124930	ANKRD13B
84940	CORO6
85464	SSH2
374786	EFCAB5
84081	NSRP1
642	BLMH
1362	CPD
9527	GOSR1
147172	LRRC37BP1
440423	SUZ12P1
51379	CRLF3
79915	ATAD5
79736	TEFM
55803	ADAP2
84282	RNF135
4763	NF1
4974	OMG
2124	EVI2B
2123	EVI2A
84440	RAB11FIP4
55352	COPRS
55813	UTP6
23512	SUZ12
114659	LRRC37B
6458	SH3GL1P1
55288	RHOT1
64149	C17orf75
7756	ZNF207
5717	PSMD11
8851	CDK5R1
4642	MYO1D
10693	CCT6B
91603	ZNF830
3980	LIG3
117584	RFFL
5892	RAD51D
54752	FNDC8
54475	NLE1
105371932	LOC105371932
162394	SLFN5
91607	SLFN11
105371933	LOC105371933
55106	SLFN12
146857	SLFN13
100506736	SLFN12L
342618	SLFN14
5193	PEX12
163	AP2B1
91608	RASL10B
11276	SYNRG
11056	DDX52
101060376	TBC1D3L
84311	MRPL45
30837	SOCS7
9349	RPL23
619505	SNORA21
3927	LASP1
100505576	LINC00672
100131347	RDM1P5
57125	PLXDC1
390790	ARL5C
782	CACNB1
6143	RPL19
84961	FBXL20
5469	MED1
51755	CDK12
10948	STARD3
8557	TCAP
93210	PGAP3
2064	ERBB2
84299	MIEN1
22806	IKZF3
55876	GSDMB
94103	ORMDL3
5709	PSMD3
9862	MED24
7067	THRA
9572	NR1D1
339287	MSL1
22794	CASC3
51195	RAPGEFL1
147179	WIPF2
990	CDC6
5914	RARA
125111	GJD3
7153	TOP2A
3487	IGFBP4
1236	CCR7
6605	SMARCE1
3858	KRT10
147184	KRT10-AS1
10209	EIF1
3728	JUP
10609	P3H4
115024	NT5C3B
55175	KLHL11
47	ACLY
1267	CNP
7266	DNAJC7
28511	NKIRAS2
201181	ZNF385C
79132	DHX58
2648	KAT2A
5878	RAB5C
84514	GHDC
6777	STAT5B
6776	STAT5A
6774	STAT3
284119	CAVIN1
535	ATP6V0A1
4669	NAGLU
3292	HSD17B1
80347	COASY
6945	MLX
29893	PSMC3IP
162427	RETREG3
7283	TUBG1
27175	TUBG2
8506	CNTNAP1
2145	EZH1
84313	VPS25
28958	COA3
124817	CNTD1
8678	BECN1
10197	PSME3
314	AOC2
8639	AOC3
146923	RUNDC1
6155	RPL27
3430	IFI35
10493	VAT1
8153	RND2
672	BRCA1
10230	NBR2
101929767	LOC101929767
4077	NBR1
113277	TMEM106A
100874261	CCDC200
100130581	LINC00910
379	ARL4D
1659	DHX8
4222	MEOX1
1845	DUSP3
4355	MPP2
84336	TMEM101
124801	LSM12
92579	G6PC3
10014	HDAC5
78995	HROB
92591	ASB16
339201	ASB16-AS1
79089	TMUB2
56970	ATXN7L3
7343	UBTF
10900	RUNDC3A
51629	SLC25A39
2896	GRN
284069	FAM171A2
23131	GPATCH8
2535	FZD2
284071	MEIOC
124808	CCDC43
80174	DBF4B
4185	ADAM11
10052	GJC1
9343	EFTUD2
146909	KIF18B
79877	DCAKD
4836	NMT1
113026	PLCD3
79777	ACBD4
10614	HEXIM1
124790	HEXIM2
752	FMNL1
100133991	MAP3K14-AS1
124783	SPATA32
9020	MAP3K14
9884	LRRC37A
474170	LRRC37A2
9570	GOSR2
996	CDC27
124989	EFCAB13
653479	MRPL45P2
9520	NPEPPS
3837	KPNB1
9755	TBKBP1
30009	TBX21
114881	OSBPL7
124995	MRPL10
90506	LRRC46
90507	SCRN2
102724532	SP2-DT
6668	SP2
55163	PNPO
79170	PRR15L
80279	CDK5RAP3
4779	NFE2L1
10951	CBX1
29916	SNX11
8631	SKAP1
3212	HOXB2
100874362	HOXB-AS1
3213	HOXB3
3214	HOXB4
10241	CALCOCO2
516	ATP5MC1
65264	UBE2Z
11267	SNF8
2793	GNGT2
51225	ABI3
162466	PHOSPHO1
22834	ZNF652
102724596	ZNF652-AS1
5245	PHB
8405	SPOP
10237	SLC35B1
81558	FAM117A
11143	KAT7
255061	TAC4
729220	FLJ45513
3675	ITGA3
5164	PDK2
84687	PPP1R9B
1277	COL1A1
64132	XYLT2
51264	MRPL27
146956	EME1
55379	LRRC59
80221	ACSF2
1101	CHAD
55316	RSAD1
84073	MYCBPAP
64847	SPATA20
91369	ANKRD40
51747	LUC7L3
10140	TOB1
400604	TOB1-AS1
9043	SPAG9
4830	NME1
4831	NME2
54799	MBTD1
51096	UTP18
1353	COX11
252983	STXBP4
3131	HLF
23531	MMD
58488	PCTP
9241	NOG
339210	C17orf67
8526	DGKE
7706	TRIM25
8161	COIL
59342	SCPEP1
8165	AKAP1
124540	MSI2
51649	MRPS23
404093	CUEDC1
7716	VEZF1
101929185	LOC101929185
6426	SRSF1
140735	DYNLL2
8288	EPX
54903	MKS1
4353	MPO
9256	TSPOAP1
100506779	TSPOAP1-AS1
406934	MIR142
6827	SUPT4H1
54894	RNF43
124535	HSF5
9110	MTMR4
56155	TEX14
5889	RAD51C
22843	PPM1E
4591	TRIM37
348235	SKA2
55771	PRR11
55181	SMG8
284161	GDPD1
388403	YPEL2
79665	DHX40
1213	CLTC
51651	PTRH2
81671	VMP1
51174	TUBD1
6198	RPS6KB1
51136	RNFT1
63897	HEATR6
653653	LOC653653
84669	USP32
10513	APPBP2
8493	PPM1D
54828	BCAS3
342538	NACA2
83990	BRIP1
57508	INTS2
9969	MED13
339175	METTL2A
11011	TLK2
9902	MRC2
26115	TANC2
1534	CYB561
1636	ACE
10238	DCAF7
51204	TACO1
4215	MAP3K3
80774	LIMD2
729683	LOC729683
92335	STRADA
57003	CCDC47
11325	DDX42
117246	FTSJ3
5705	PSMC5
6603	SMARCD2
974	CD79B
92340	PRR29
3384	ICAM2
2081	ERN1
692227	SNORD104
55852	TEX2
5175	PECAM1
11232	POLG2
1655	DDX5
100616387	MIR3064
100616408	MIR5047
90799	CEP95
64750	SMURF2
146880	ARHGAP27P1
440456	PLEKHM1P1
374819	LRRC37A3
201283	AMZ2P1
10672	GNA13
8787	RGS9
8313	AXIN2
201134	CEP112
5578	PRKCA
9931	HELZ
5718	PSMD12
26207	PITPNC1
25926	NOL11
2186	BPTF
3838	KPNA2
100499466	LINC00674
51321	AMZ2
22901	ARSG
9120	SLC16A6
5573	PRKAR1A
55062	WIPI1
693220	MIR635
54757	FAM20A
10349	ABCA10
23461	ABCA5
5608	MAP2K6
201266	SLC39A11
9382	COG1
84923	FAM104A
55028	C17orf80
23580	CDC42EP4
54549	SDK2
6169	RPL38
85001	MGC16275
94015	TTYH2
11314	CD300A
326624	RAB37
9368	SLC9A3R1
26151	NAT9
54868	TMEM104
2905	GRIN2C
2232	FDXR
283987	HID1
3396	MRPL58
23510	KCTD2
10476	ATP5PD
9121	SLC16A5
79637	ARMC7
30833	NT5C
51155	JPT1
6613	SUMO2
79902	NUP85
23163	GGA3
51081	MRPS7
57409	MIF4GD
100287042	MIF4GD-DT
60386	SLC25A19
2885	GRB2
9772	TMEM94
57513	CASKIN2
283989	TSEN54
3993	LLGL2
80022	MYO15B
9400	RECQL5
643008	SMIM5
29115	SAP30BP
3691	ITGB4
2584	GALK1
3021	H3-3B
85451	UNK
201294	UNC13D
23558	WBP2
91107	TRIM47
201292	TRIM65
64978	MRPL38
85302	FBF1
51	ACOX1
100529145	TEN1-CDK3
2125	EVPL
6730	SRP68
23265	EXOC7
100507218	RNF157-AS1
114804	RNF157
283991	UBALD2
84074	QRICH2
5635	PRPSAP1
8877	SPHK1
63893	UBE2O
79651	RHBDF2
100507246	SNHG16
55808	ST6GALNAC1
105274304	LOC105274304
439921	MXRA7
23210	JMJD6
124512	METTL23
6427	SRSF2
79157	MFSD11
146664	MGAT5B
105371899	LOC105371899
654434	SNHG20
6397	SEC14L1
10801	SEPTIN9
105371905	NA
100996273	NA
57690	TNRC6C
100131096	NA
11322	TMC6
147138	TMC8
9144	SYNGR2
7083	TK1
125061	AFMID
332	BIRC5
100996291	LINC01993
9021	SOCS3
9489	PGS1
8632	DNAH17
9267	CYTH1
57602	USP36
7077	TIMP2
3959	LGALS3BP
124583	CANT1
114897	C1QTNF1
64772	ENGASE
146713	RBFOX3
84733	CBX2
57332	CBX8
8535	CBX4
125058	TBC1D16
2548	GAA
9775	EIF4A3
79092	CARD14
6448	SGSH
284129	SLC26A11
57674	RNF213
100294362	RNF213-AS1
284131	ENDOV
57521	RPTOR
79643	CHMP6
440465	BAIAP2-DT
10458	BAIAP2
22994	CEP131
146705	TEPSIN
284184	NDUFAF8
124565	SLC38A10
57597	BAHCC1
71	ACTG1
25794	FSCN2
80233	FAAP100
55666	NPLOC4
5148	PDE6G
339229	OXLD1
339230	CCDC137
339231	ARL16
9146	HGS
6182	MRPL12
1468	SLC25A10
348262	MCRIP1
5034	P4HB
396	ARHGDIA
10189	ALYREF
51529	ANAPC11
5833	PCYT2
51547	SIRT7
4097	MAFG
5831	PYCR1
79058	ASPSCR1
201254	CENPX
201255	LRRC45
5881	RAC3
51181	DCXR
5986	RFNG
2873	GPS1
64118	DUS1L
2194	FASN
284001	CCDC57
9123	SLC16A3
1453	CSNK1D
924	CD7
6398	SECTM1
79701	OGFOD3
284004	HEXD
79415	CYBC1
26502	NARF
3607	FOXK2
56270	WDR45B
10966	RAB40B
79672	FN3KRP
6904	TBCD
146712	B3GNTL1
9097	USP14
9984	THOC1
494514	TYMSOS
7298	TYMS
55556	ENOSF1
7525	YES1
64863	METTL4
10403	NDC80
645158	CBX3P2
23347	SMCHD1
84034	EMILIN2
9663	LPIN2
727896	CHORDC1P4
8736	MYOM1
10627	MYL12A
104968399	MYL12-AS1
103910	MYL12B
7050	TGIF1
649446	DLGAP1-AS1
84777	DLGAP1-AS2
147525	LINC00526
339290	LINC00667
7541	ZBTB14
23136	EPB41L3
5797	PTPRM
201475	RAB12
23255	MTCL1
4729	NDUFV2
101927275	NDUFV2-AS1
23253	ANKRD12
57045	TWSG1
10928	RALBP1
9989	PPP4R1
11031	RAB31
9218	VAPA
8774	NAPG
2774	GNAL
57132	CHMP1B
65258	MPPE1
3613	IMPA2
84617	TUBB6
10939	AFG3L2
10650	PRELID3A
56907	SPIRE1
56984	PSMG2
79959	CEP76
100996324	LINC01882
5771	PTPN2
81929	SEH1L
55125	CEP192
753	LDLRAD4
125228	FAM210A
8731	RNMT
162655	ZNF519
440482	ANKRD20A5P
284233	CYP4F35P
6093	ROCK1
114799	ESCO1
6632	SNRPD1
171586	ABHD3
57534	MIB1
5932	RBBP8
91768	CABLES1
85019	TMEM241
8780	RIOK3
29919	RMC1
4864	NPC1
125488	TTC39C
114876	OSBPL1A
55364	IMPACT
25925	ZNF521
6760	SS18
143471	PSMA8
6875	TAF4B
284252	KCTD1
728606	PCAT18
1000	CDH2
1829	DSG2
9331	B4GALT6
22878	TRAPPC8
54941	RNF125
51444	RNF138
10982	MAPRE2
84307	ZNF397
100101467	ZSCAN30
10778	ZNF271P
7572	ZNF24
252884	ZNF396
125476	INO80C
2589	GALNT1
83608	C18orf21
55197	RPRD1A
25800	SLC39A6
55250	ELP2
80206	FHOD3
25941	TPGS2
57536	KIAA1328
5289	PIK3C3
26040	SETBP1
6563	SLC14A1
57724	EPG5
9050	PSTPIP2
498	ATP5F1A
115106	HAUS1
147339	C18orf25
494470	RNF165
9063	PIAS2
83473	KATNAL2
84064	HDHD2
51124	IER3IP1
4087	SMAD2
9811	CTIF
4092	SMAD7
54808	DYM
497661	C18orf32
6139	RPL17
100124516	SNORD58C
26791	SNORD58A
10449	ACAA2
220136	CFAP53
4152	MBD1
30827	CXXC1
4200	ME2
55520	ELAC1
4089	SMAD4
51320	MEX3C
8932	MBD2
11201	POLI
162681	C18orf54
5874	RAB27B
6925	TCF4
9352	TXNL1
23335	WDR7
2235	FECH
4677	NARS1
100505549	LOC100505549
5205	ATP8B1
23327	NEDD4L
10892	MALT1
55205	ZNF532
90701	SEC11C
3998	LMAN1
5366	PMAIP1
220441	RNF152
23556	PIGN
57614	RELCH
54877	ZCCHC2
23239	PHLPP1
596	BCL2
2531	KDSR
9525	VPS4B
5271	SERPINB8
54495	TMX3
79839	CCDC102B
220164	DOK6
10666	CD226
25914	RTTN
9306	SOCS6
